org,repo,hyperlink,commits_last_30d,PRs_closed_30d,source,health_score
intel,LibXPUInfo,https://github.com/intel/LibXPUInfo,7,31,LARGE_BUCKET2,69
hewlettpackard,morpheus-upcloud-plugin,https://github.com/HewlettPackard/morpheus-upcloud-plugin,1,34,LARGE_BUCKET3,69
facebookresearch,dinov2,https://github.com/facebookresearch/dinov2,1,34,META,69
shopify,github-workflows,https://github.com/Shopify/github-workflows,2,33,LARGE_BUCKET3,68
experianplc,Experian-Address-Validation,https://github.com/experianplc/Experian-Address-Validation,0,34,SMALL_ORGS,68
google,opendocs,https://github.com/google/opendocs,4,32,GOOGLE,68
microsoft,vscode-mock-debug,https://github.com/microsoft/vscode-mock-debug,2,33,MICROSOFT,68
telekom-mms,falcon-eye-monitoring,https://github.com/telekom-mms/falcon-eye-monitoring,4,32,LARGE_BUCKET2,68
adobe,inside-aem,https://github.com/adobe/inside-aem,0,34,LARGE_BUCKET3,68
microsoft,cookie-doh,https://github.com/microsoft/cookie-doh,0,34,MICROSOFT,68
vmware,photon,https://github.com/vmware/photon,0,34,LARGE_BUCKET2,68
nvidia,mlperf-common,https://github.com/NVIDIA/mlperf-common,2,33,LARGE_BUCKET1,68
analogdevicesinc,documentation,https://github.com/analogdevicesinc/documentation,8,30,LARGE_BUCKET3,68
intellabs,LLMart,https://github.com/IntelLabs/LLMart,0,34,LARGE_BUCKET2,68
aws,sagemaker-hyperpod-recipes,https://github.com/aws/sagemaker-hyperpod-recipes,8,30,LARGE_BUCKET1,68
intel,gprofiler-performance-studio,https://github.com/intel/gprofiler-performance-studio,0,34,LARGE_BUCKET2,68
intel,intel-gradio-theme,https://github.com/intel/intel-gradio-theme,12,28,LARGE_BUCKET2,68
telekom,pubsub-horizon-spring-parent,https://github.com/telekom/pubsub-horizon-spring-parent,0,34,LARGE_BUCKET2,68
ibm,sdl2-gamecontroller,https://github.com/IBM/sdl2-gamecontroller,16,26,IBM,68
datadog,datafusion,https://github.com/DataDog/datafusion,0,34,LARGE_BUCKET4,68
microsoft,msstore-cli,https://github.com/microsoft/msstore-cli,2,33,MICROSOFT,68
intel,analytics-zoo,https://github.com/intel/analytics-zoo,0,34,LARGE_BUCKET2,68
tencent,AngelSlim,https://github.com/Tencent/AngelSlim,18,25,LARGE_BUCKET1,68
adobe,aem-forms-theme-wknd,https://github.com/adobe/aem-forms-theme-wknd,4,32,LARGE_BUCKET3,68
aliyun,aliyun-odps-go-sdk,https://github.com/aliyun/aliyun-odps-go-sdk,0,34,LARGE_BUCKET1,68
twilio,twilio-voice-notification-app,https://github.com/twilio/twilio-voice-notification-app,0,34,LARGE_BUCKET4,68
microsoft,github-copilot-vibe-coding-workshop,https://github.com/microsoft/github-copilot-vibe-coding-workshop,4,32,MICROSOFT,68
autotraderuk,traverson4j,https://github.com/autotraderuk/traverson4j,0,34,SMALL_ORGS,68
hewlettpackard,morpheus-nutanix-prism-element-plugin,https://github.com/HewlettPackard/morpheus-nutanix-prism-element-plugin,4,32,LARGE_BUCKET3,68
tencent,Tendis,https://github.com/Tencent/Tendis,0,34,LARGE_BUCKET1,68
cisco,cisco-network-chef-cookbook,https://github.com/cisco/cisco-network-chef-cookbook,0,34,SMALL_ORGS,68
mastercard,oauth1-signer-python,https://github.com/Mastercard/oauth1-signer-python,3,32,LARGE_BUCKET3,67
sap,reactivejob-operator,https://github.com/SAP/reactivejob-operator,1,33,LARGE_BUCKET2,67
facebook,openr,https://github.com/facebook/openr,53,7,META,67
microsoft,vscode-node-azure-pack,https://github.com/microsoft/vscode-node-azure-pack,3,32,MICROSOFT,67
telekom-mms,terratest-action,https://github.com/telekom-mms/terratest-action,1,33,LARGE_BUCKET2,67
intel,zlib-accel,https://github.com/intel/zlib-accel,4,31,LARGE_BUCKET2,66
zoom,rtms,https://github.com/zoom/rtms,0,33,LARGE_BUCKET4,66
sap,prometheus-logstash-exporter,https://github.com/SAP/prometheus-logstash-exporter,0,33,LARGE_BUCKET2,66
aws,amazon-q-connectjs,https://github.com/aws/amazon-q-connectjs,2,32,LARGE_BUCKET1,66
spotify,dbeam,https://github.com/spotify/dbeam,0,33,LARGE_BUCKET3,66
aws,serverless-java-container,https://github.com/aws/serverless-java-container,0,33,LARGE_BUCKET1,66
vmware,singleton,https://github.com/vmware/singleton,0,33,LARGE_BUCKET2,66
sap,SapMachine-infrastructure,https://github.com/SAP/SapMachine-infrastructure,0,33,LARGE_BUCKET2,66
crowdstrike,cs-azure-integration-bicep,https://github.com/CrowdStrike/cs-azure-integration-bicep,2,32,LARGE_BUCKET4,66
aws,copilot-cli,https://github.com/aws/copilot-cli,0,33,LARGE_BUCKET1,66
shopify,shopify-function-javascript,https://github.com/Shopify/shopify-function-javascript,0,33,LARGE_BUCKET3,66
aliyun,alibabacloud-alfa,https://github.com/aliyun/alibabacloud-alfa,0,33,LARGE_BUCKET1,66
facebook,wangle,https://github.com/facebook/wangle,52,7,META,66
telekom,coze-studio,https://github.com/telekom/coze-studio,66,0,LARGE_BUCKET2,66
microsoft,LLM-Fine-Tuning-Azure,https://github.com/microsoft/LLM-Fine-Tuning-Azure,8,29,MICROSOFT,66
microsoft,kalypso-scheduler,https://github.com/microsoft/kalypso-scheduler,0,33,MICROSOFT,66
sap,devops-docker-neo-cli,https://github.com/SAP/devops-docker-neo-cli,0,33,LARGE_BUCKET2,66
microsoft,jacdac-stm32x0,https://github.com/microsoft/jacdac-stm32x0,2,32,MICROSOFT,66
marvellembeddedprocessors,vpp,https://github.com/MarvellEmbeddedProcessors/vpp,0,33,SMALL_ORGS,66
pinterest,PINOperation,https://github.com/pinterest/PINOperation,0,33,SMALL_ORGS,66
microsoft,vscode-autopep8,https://github.com/microsoft/vscode-autopep8,0,33,MICROSOFT,66
shopify,constant_resolver,https://github.com/Shopify/constant_resolver,0,33,LARGE_BUCKET3,66
goldmansachs,prometheus,https://github.com/goldmansachs/prometheus,62,2,SMALL_ORGS,66
aliyun,coolbpf,https://github.com/aliyun/coolbpf,0,33,LARGE_BUCKET1,66
crowdstrike,fcs-action,https://github.com/CrowdStrike/fcs-action,6,30,LARGE_BUCKET4,66
nvidia,go-gpuallocator,https://github.com/NVIDIA/go-gpuallocator,0,33,LARGE_BUCKET1,66
quic,crash-plugins,https://github.com/quic/crash-plugins,12,27,SMALL_ORGS,66
crowdstrike,cs-oci-integration-terraform,https://github.com/CrowdStrike/cs-oci-integration-terraform,8,29,LARGE_BUCKET4,66
crowdstrike,falconjs,https://github.com/CrowdStrike/falconjs,0,33,LARGE_BUCKET4,66
google,crosvm,https://github.com/google/crosvm,66,0,GOOGLE,66
justeattakeaway,pie-iconography,https://github.com/justeattakeaway/pie-iconography,2,32,SMALL_ORGS,66
databricks,app-templates,https://github.com/databricks/app-templates,9,28,LARGE_BUCKET4,65
zoom,karpenter-oci,https://github.com/zoom/karpenter-oci,9,28,LARGE_BUCKET4,65
adobe,aem-experimentation-boilerplate,https://github.com/adobe/aem-experimentation-boilerplate,1,32,LARGE_BUCKET3,65
microsoft,fabric-rti-mcp,https://github.com/microsoft/fabric-rti-mcp,19,23,MICROSOFT,65
microsoft,vscode-cpptools-api,https://github.com/microsoft/vscode-cpptools-api,1,32,MICROSOFT,65
microsoft,lamar-benchmark,https://github.com/microsoft/lamar-benchmark,1,32,MICROSOFT,65
adobe,structured-data-validator,https://github.com/adobe/structured-data-validator,13,26,LARGE_BUCKET3,65
microsoft,security-devops-azdevops,https://github.com/microsoft/security-devops-azdevops,3,31,MICROSOFT,65
microsoft,go-infra-images,https://github.com/microsoft/go-infra-images,1,32,MICROSOFT,65
nvidia,Isaac-GR00T,https://github.com/NVIDIA/Isaac-GR00T,1,32,LARGE_BUCKET1,65
shopify,position-observer,https://github.com/Shopify/position-observer,7,29,LARGE_BUCKET3,65
microsoft,PowerBI-visuals-ChicletSlicer,https://github.com/microsoft/PowerBI-visuals-ChicletSlicer,0,32,MICROSOFT,64
adobe,ims-go,https://github.com/adobe/ims-go,0,32,LARGE_BUCKET3,64
tencent,TencentKona-11,https://github.com/Tencent/TencentKona-11,0,32,LARGE_BUCKET1,64
shopify,rbs,https://github.com/Shopify/rbs,0,32,LARGE_BUCKET3,64
nvidia,clara-viz,https://github.com/NVIDIA/clara-viz,2,31,LARGE_BUCKET1,64
tencent,weui-wxss,https://github.com/Tencent/weui-wxss,0,32,LARGE_BUCKET1,64
ibm,sample-app-mod,https://github.com/IBM/sample-app-mod,0,32,IBM,64
datadog,images-rb,https://github.com/DataDog/images-rb,0,32,LARGE_BUCKET4,64
mastercard,oauth1-signer-java,https://github.com/Mastercard/oauth1-signer-java,8,28,LARGE_BUCKET3,64
square,square-go-sdk,https://github.com/square/square-go-sdk,0,32,LARGE_BUCKET3,64
aws,shim-loggers-for-containerd,https://github.com/aws/shim-loggers-for-containerd,0,32,LARGE_BUCKET1,64
hewlettpackard,hpegl-provider-lib,https://github.com/HewlettPackard/hpegl-provider-lib,0,32,LARGE_BUCKET3,64
microsoft,json-document-transforms,https://github.com/microsoft/json-document-transforms,0,32,MICROSOFT,64
google,business_intelligence_group,https://github.com/google/business_intelligence_group,0,32,GOOGLE,64
microsoft,vscode-extension-test-runner,https://github.com/microsoft/vscode-extension-test-runner,2,31,MICROSOFT,64
microsoft,SharePoint-Embedded-VS-Code-Extension,https://github.com/microsoft/SharePoint-Embedded-VS-Code-Extension,0,32,MICROSOFT,64
google,github_nonpublic_api,https://github.com/google/github_nonpublic_api,0,32,GOOGLE,64
sap,crossplane-provider-cloudfoundry,https://github.com/SAP/crossplane-provider-cloudfoundry,20,22,LARGE_BUCKET2,64
hewlettpackard,terraschema,https://github.com/HewlettPackard/terraschema,0,32,LARGE_BUCKET3,64
cisco,libamvp,https://github.com/cisco/libamvp,9,27,SMALL_ORGS,63
microsoft,codetour,https://github.com/microsoft/codetour,1,31,MICROSOFT,63
datadog,terraform-aws-lambda-datadog,https://github.com/DataDog/terraform-aws-lambda-datadog,5,29,LARGE_BUCKET4,63
ocadotechnology,pass4s,https://github.com/ocadotechnology/pass4s,1,31,SMALL_ORGS,63
aveva,sample-adh-time_series-python,https://github.com/AVEVA/sample-adh-time_series-python,1,31,SMALL_ORGS,63
ibm,secrets-manager-custom-credentials-providers,https://github.com/IBM/secrets-manager-custom-credentials-providers,7,28,IBM,63
microsoft,CodeWith-Installment-Advisor,https://github.com/microsoft/CodeWith-Installment-Advisor,5,29,MICROSOFT,63
microsoft,TinyTroupe,https://github.com/microsoft/TinyTroupe,3,30,MICROSOFT,63
microsoft,Xbox-GDK-Samples,https://github.com/microsoft/Xbox-GDK-Samples,1,31,MICROSOFT,63
twilio,twilio-voice-js-reference-components,https://github.com/twilio/twilio-voice-js-reference-components,1,31,LARGE_BUCKET4,63
microsoft,vscode-test-adapter-converter,https://github.com/microsoft/vscode-test-adapter-converter,1,31,MICROSOFT,63
ibm,i-oic-better-together-data-ai-healthcare,https://github.com/IBM/i-oic-better-together-data-ai-healthcare,62,0,IBM,62
microsoft,dbt-synapse,https://github.com/microsoft/dbt-synapse,0,31,MICROSOFT,62
microsoft,Azure-Analytics-and-AI-Engagement,https://github.com/microsoft/Azure-Analytics-and-AI-Engagement,2,30,MICROSOFT,62
aws,aws-iot-device-sdk-python,https://github.com/aws/aws-iot-device-sdk-python,0,31,LARGE_BUCKET1,62
amd,node-scraper,https://github.com/amd/node-scraper,0,31,SMALL_ORGS,62
databricks,databricks-vscode,https://github.com/databricks/databricks-vscode,0,31,LARGE_BUCKET4,62
shopify,mybench,https://github.com/Shopify/mybench,0,31,LARGE_BUCKET3,62
microsoft,appcenter-cli,https://github.com/microsoft/appcenter-cli,0,31,MICROSOFT,62
microsoft,bbs-node-reference,https://github.com/microsoft/bbs-node-reference,2,30,MICROSOFT,62
intel,ecfw-zephyr,https://github.com/intel/ecfw-zephyr,0,31,LARGE_BUCKET2,62
dell,goobjectscale,https://github.com/dell/goobjectscale,0,31,LARGE_BUCKET2,62
shopify,zk,https://github.com/Shopify/zk,0,31,LARGE_BUCKET3,62
telekom,gateway-jumper,https://github.com/telekom/gateway-jumper,32,15,LARGE_BUCKET2,62
google,multichase,https://github.com/google/multichase,0,31,GOOGLE,62
microsoft,vscode-tree-sitter-wasm,https://github.com/microsoft/vscode-tree-sitter-wasm,0,31,MICROSOFT,62
ibm,container-registry-node-sdk,https://github.com/IBM/container-registry-node-sdk,2,30,IBM,62
adobe,aemg-sites-components,https://github.com/adobe/aemg-sites-components,0,31,LARGE_BUCKET3,62
microsoft,playwright-testing-service,https://github.com/microsoft/playwright-testing-service,2,30,MICROSOFT,62
palantir,witchcraft-rust-logging,https://github.com/palantir/witchcraft-rust-logging,0,31,LARGE_BUCKET4,62
google,localtoast,https://github.com/google/localtoast,0,31,GOOGLE,62
google,speaker-id,https://github.com/google/speaker-id,0,31,GOOGLE,62
intellabs,tdx-workload-attestation,https://github.com/IntelLabs/tdx-workload-attestation,7,27,LARGE_BUCKET2,61
microsoft,sql-server-language-extensions,https://github.com/microsoft/sql-server-language-extensions,1,30,MICROSOFT,61
datadog,cargo-pup,https://github.com/DataDog/cargo-pup,3,29,LARGE_BUCKET4,61
microsoft,vs-renovate-presets,https://github.com/microsoft/vs-renovate-presets,3,29,MICROSOFT,61
justeattakeaway,pie-aperture,https://github.com/justeattakeaway/pie-aperture,3,29,SMALL_ORGS,61
microsoft,mu_feature_ffa,https://github.com/microsoft/mu_feature_ffa,5,28,MICROSOFT,61
facebookresearch,ocean,https://github.com/facebookresearch/ocean,53,4,META,61
google,auto,https://github.com/google/auto,3,29,GOOGLE,61
microsoft,dbt-fabric,https://github.com/microsoft/dbt-fabric,1,30,MICROSOFT,61
microsoft,powerbi-visuals-sankey,https://github.com/microsoft/powerbi-visuals-sankey,1,30,MICROSOFT,61
intellabs,Hardware-Aware-Automated-Machine-Learning,https://github.com/IntelLabs/Hardware-Aware-Automated-Machine-Learning,1,30,LARGE_BUCKET2,61
google,snappy,https://github.com/google/snappy,4,28,GOOGLE,60
google,googletest,https://github.com/google/googletest,4,28,GOOGLE,60
google,tcmalloc,https://github.com/google/tcmalloc,0,30,GOOGLE,60
samsungds,libvfn,https://github.com/SamsungDS/libvfn,6,27,SMALL_ORGS,60
boschresearch,ExeKGLib,https://github.com/boschresearch/ExeKGLib,0,30,LARGE_BUCKET1,60
twilio,twilio-taskrouter.js,https://github.com/twilio/twilio-taskrouter.js,0,30,LARGE_BUCKET4,60
adobe,aem-headless-client-nodejs,https://github.com/adobe/aem-headless-client-nodejs,2,29,LARGE_BUCKET3,60
microsoft,ReverseDSC,https://github.com/microsoft/ReverseDSC,0,30,MICROSOFT,60
nvidia,kubectl-nv,https://github.com/NVIDIA/kubectl-nv,4,28,LARGE_BUCKET1,60
siemens,.github,https://github.com/siemens/.github,0,30,LARGE_BUCKET2,60
google,fhir,https://github.com/google/fhir,0,30,GOOGLE,60
netapp,FSx-ONTAP-monitoring,https://github.com/NetApp/FSx-ONTAP-monitoring,6,27,LARGE_BUCKET4,60
google,wci,https://github.com/google/wci,2,29,GOOGLE,60
datadog,datadog-serverless-compat-java,https://github.com/DataDog/datadog-serverless-compat-java,0,30,LARGE_BUCKET4,60
snowflakedb,snowflake-cli-action,https://github.com/snowflakedb/snowflake-cli-action,0,30,SMALL_ORGS,60
square,logcat,https://github.com/square/logcat,28,16,LARGE_BUCKET3,60
microsoft,AIOpsLab,https://github.com/microsoft/AIOpsLab,14,23,MICROSOFT,60
microsoft,viva-insights-sample-code,https://github.com/microsoft/viva-insights-sample-code,56,2,MICROSOFT,60
microsoft,vscode-atom-keybindings,https://github.com/microsoft/vscode-atom-keybindings,0,30,MICROSOFT,60
ibm,CyberSkill,https://github.com/IBM/CyberSkill,55,2,IBM,59
shopify,dawn,https://github.com/Shopify/dawn,1,29,LARGE_BUCKET3,59
microsoft,PowerAppsCodeApps,https://github.com/microsoft/PowerAppsCodeApps,19,20,MICROSOFT,59
shopify,i18next-shopify,https://github.com/Shopify/i18next-shopify,1,29,LARGE_BUCKET3,59
mastercard,oauth1-signer-nodejs,https://github.com/Mastercard/oauth1-signer-nodejs,3,28,LARGE_BUCKET3,59
datadog,serverless-components,https://github.com/DataDog/serverless-components,1,29,LARGE_BUCKET4,59
analogdevicesinc,doctools,https://github.com/analogdevicesinc/doctools,41,9,LARGE_BUCKET3,59
microsoft,vscode-typescript-next,https://github.com/microsoft/vscode-typescript-next,29,15,MICROSOFT,59
microsoft,vscode-diagnostic-tools,https://github.com/microsoft/vscode-diagnostic-tools,3,28,MICROSOFT,59
microsoft,Windows365-PSScripts,https://github.com/microsoft/Windows365-PSScripts,1,29,MICROSOFT,59
google,praxis,https://github.com/google/praxis,1,29,GOOGLE,59
google,mozc-devices,https://github.com/google/mozc-devices,1,29,GOOGLE,59
tencent,fast-causal-inference,https://github.com/Tencent/fast-causal-inference,3,28,LARGE_BUCKET1,59
google,go-containerregistry,https://github.com/google/go-containerregistry,0,29,GOOGLE,58
microsoft,D3D11On12,https://github.com/microsoft/D3D11On12,0,29,MICROSOFT,58
microsoft,simple_ado,https://github.com/microsoft/simple_ado,6,26,MICROSOFT,58
spotify,spotify.github.io,https://github.com/spotify/spotify.github.io,30,14,LARGE_BUCKET3,58
atlassian,go-sentry-api,https://github.com/atlassian/go-sentry-api,0,29,LARGE_BUCKET4,58
crowdstrike,psfalcon,https://github.com/CrowdStrike/psfalcon,0,29,LARGE_BUCKET4,58
hewlettpackard,shs-libfabric,https://github.com/HewlettPackard/shs-libfabric,58,0,LARGE_BUCKET3,58
nokia,crl-interactivesessions,https://github.com/nokia/crl-interactivesessions,0,29,LARGE_BUCKET3,58
ibm,dse-decision-optimization-utilities,https://github.com/IBM/dse-decision-optimization-utilities,0,29,IBM,58
nvidia,DCGM,https://github.com/NVIDIA/DCGM,0,29,LARGE_BUCKET1,58
aliyun,fc-runtime-go-sdk,https://github.com/aliyun/fc-runtime-go-sdk,0,29,LARGE_BUCKET1,58
intel,sriov-fec-operator,https://github.com/intel/sriov-fec-operator,2,28,LARGE_BUCKET2,58
tencent,lemon-cleaner,https://github.com/Tencent/lemon-cleaner,0,29,LARGE_BUCKET1,58
shopify,storefront-api-learning-kit,https://github.com/Shopify/storefront-api-learning-kit,0,29,LARGE_BUCKET3,58
shopify,hoff,https://github.com/Shopify/hoff,0,29,LARGE_BUCKET3,58
intel,ai-reference-models,https://github.com/intel/ai-reference-models,22,18,LARGE_BUCKET2,58
ibm,ansible-storage-protect,https://github.com/IBM/ansible-storage-protect,1,28,IBM,57
intel,level-zero-npu-extensions,https://github.com/intel/level-zero-npu-extensions,1,28,LARGE_BUCKET2,57
microsoft,powercat,https://github.com/microsoft/powercat,17,20,MICROSOFT,57
twilio,homebrew-brew,https://github.com/twilio/homebrew-brew,1,28,LARGE_BUCKET4,57
google,web-game-samples,https://github.com/google/web-game-samples,1,28,GOOGLE,57
facebookresearch,faiss,https://github.com/facebookresearch/faiss,57,0,META,57
tencent-hunyuan,Hunyuan3D-2,https://github.com/Tencent-Hunyuan/Hunyuan3D-2,7,25,SMALL_ORGS,57
twilio,sendgrid-oai,https://github.com/twilio/sendgrid-oai,1,28,LARGE_BUCKET4,57
google,test-server,https://github.com/google/test-server,9,24,GOOGLE,57
astrazeneca,cellatria,https://github.com/AstraZeneca/cellatria,57,0,SMALL_ORGS,57
datadog,ensure-ci-success,https://github.com/DataDog/ensure-ci-success,1,28,LARGE_BUCKET4,57
nvidia,NeMo-Agent-Toolkit-UI,https://github.com/NVIDIA/NeMo-Agent-Toolkit-UI,17,20,LARGE_BUCKET1,57
microsoft,ccfdns,https://github.com/microsoft/ccfdns,1,28,MICROSOFT,57
aws,bedrock-agentcore-sdk-python,https://github.com/aws/bedrock-agentcore-sdk-python,13,22,LARGE_BUCKET1,57
microsoft,Migrate2GSA,https://github.com/microsoft/Migrate2GSA,51,3,MICROSOFT,57
microsoft,msbuild-lab328-cea-agentssdk,https://github.com/microsoft/msbuild-lab328-cea-agentssdk,27,15,MICROSOFT,57
datadog,substrait-explain,https://github.com/DataDog/substrait-explain,17,20,LARGE_BUCKET4,57
ibm,vpc-node-label-updater,https://github.com/IBM/vpc-node-label-updater,0,28,IBM,56
google,deluca,https://github.com/google/deluca,0,28,GOOGLE,56
mastercard,pkcs11-tools,https://github.com/Mastercard/pkcs11-tools,0,28,LARGE_BUCKET3,56
intel,quantum-intrinsics,https://github.com/intel/quantum-intrinsics,2,27,LARGE_BUCKET2,56
ocadotechnology,cmq,https://github.com/ocadotechnology/cmq,4,26,SMALL_ORGS,56
intel,tbtools,https://github.com/intel/tbtools,46,5,LARGE_BUCKET2,56
